t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
2589	1	59.000004	59.000004	60.000004	57.000004	40.58307	49.06	1785000	2208000	1462000	388000	489000	3089940
2595	1	59.000004	58.000004	59.000004	57.000004	40.48088	48.686	1785000	2208000	1462000	388000	489000	3075680
2600	1	58.000004	58.000004	59.000004	57.000004	40.363194	48.480003	1785000	2208000	1462000	388000	489000	3117364
2605	1	59.000004	58.000004	60.000004	57.000004	40.27354	48.339	1785000	2208000	1462000	388000	609000	3115472
2611	1	58.000004	58.000004	59.000004	57.000004	40.219753	48.256	1785000	2208000	1462000	388000	609000	3088364
2616	1	59.000004	58.000004	59.000004	56.000004	40.08373	48.168003	1785000	2208000	1462000	388000	609000	3080832
2621	1	60.000004	59.000004	59.000004	55.000004	40.01261	48.088	1785000	2208000	1462000	388000	609000	3149780
2626	1	60.000004	59.000004	60.000004	57.000004	39.981117	48.018	1785000	2208000	1462000	388000	867000	3123648
2632	1	59.000004	58.000004	60.000004	56.000004	39.96222	47.992	1862000	2208000	1462000	480000	867000	3129204
2637	1	59.000004	59.000004	60.000004	56.000004	39.958515	47.972004	1862000	2208000	1462000	480000	867000	3145692
2642	1	59.000004	59.000004	61.000004	57.000004	39.966335	48.018	1939000	2208000	1462000	535000	999000	3148024
2648	1	60.000004	60.000004	61.000004	57.000004	39.968094	48.033	2092000	2208000	1462000	585000	999000	3150860
2653	1	60.000004	59.000004	62.000004	57.000004	39.950996	48.058002	2188000	2208000	1462000	647000	999000	3142464
2658	1	60.000004	60.000004	62.000004	57.000004	39.92182	48.196003	2284000	2208000	1462000	740000	999000	3143800
2664	1	61.000004	61.000004	63.000004	58.000004	39.94087	48.38	2284000	2208000	1462000	740000	999000	3133168
2669	1	61.000004	61.000004	63.000004	58.000004	39.965454	48.56	2284000	2208000	1462000	740000	999000	3143684
2674	1	63.000004	62.000004	66.0	58.000004	39.992348	48.646004	2400000	2208000	1462000	833000	999000	3142796
2679	1	61.000004	61.000004	64.0	58.000004	40.01817	48.759003	2400000	2208000	1462000	833000	999000	3134716
2685	1	61.000004	61.000004	64.0	58.000004	40.0543	48.789	2400000	2208000	1462000	833000	999000	3138604
2690	1	61.000004	61.000004	64.0	58.000004	40.099728	48.813004	2400000	2208000	1462000	833000	999000	3140704
2695	1	61.000004	61.000004	64.0	58.000004	40.126987	48.875004	2400000	2208000	1462000	833000	999000	3130524
2700	1	61.000004	60.000004	65.0	59.000004	40.188705	48.958004	2400000	2208000	1462000	833000	999000	3161248
2705	1	61.000004	60.000004	65.0	60.000004	40.232246	49.015003	2400000	2208000	1462000	833000	999000	3158108
2711	1	61.000004	60.000004	64.0	59.000004	40.301365	49.068	2284000	2208000	1462000	740000	999000	3153172
2716	1	60.000004	60.000004	64.0	60.000004	40.337547	49.073	2188000	2208000	1462000	647000	999000	3128096
2721	1	61.000004	61.000004	65.0	59.000004	40.35926	49.045002	2188000	2208000	1462000	647000	999000	3127920
2727	1	60.000004	60.000004	63.000004	59.000004	40.45444	48.986004	2092000	2208000	1462000	585000	999000	3147500
2732	1	59.000004	59.000004	61.000004	58.000004	40.50926	48.893	1939000	2208000	1462000	535000	999000	3142940
2737	1	59.000004	58.000004	60.000004	57.000004	40.5293	48.732002	1862000	2208000	1462000	480000	999000	3147760
2743	1	60.000004	59.000004	61.000004	58.000004	40.525974	48.546	1862000	2208000	1462000	480000	999000	3151756
2748	1	59.000004	58.000004	59.000004	56.000004	40.52278	48.333004	1785000	2208000	1462000	388000	999000	3147620
2753	1	59.000004	58.000004	60.000004	57.000004	40.515373	48.225002	1862000	2208000	1462000	480000	999000	3142416
2758	1	58.000004	58.000004	60.000004	57.000004	40.508255	48.102	1939000	2208000	1462000	535000	999000	3144836
2764	1	59.000004	58.000004	60.000004	57.000004	40.493633	48.086002	1939000	2208000	1462000	535000	999000	3141944
2769	1	58.000004	58.000004	60.000004	57.000004	40.48486	48.118004	1939000	2208000	1462000	535000	999000	3180948
2775	1	58.000004	58.000004	60.000004	57.000004	40.458607	48.125004	1939000	2208000	1462000	535000	999000	3181204
2780	1	54.000004	53.000004	54.000004	55.000004	40.4527	48.116	1939000	2208000	1462000	535000	999000	3180440
2785	1	51.000004	49.000004	50.000004	51.000004	40.42857	47.346	1939000	2208000	1462000	535000	999000	4846492
2791	1	50.000004	48.000004	49.000004	50.000004	40.42022	46.300003	1939000	2208000	1462000	535000	999000	7491392
2796	1	47.000004	45.000004	46.000004	47.000004	40.415215	45.656002	2092000	2342000	1655000	585000	999000	7557788
2801	1	45.000004	44.000004	46.000004	46.000004	40.365376	44.213	2188000	2457000	1816000	647000	999000	7549388
2807	1	45.000004	45.000004	44.000004	45.000004	40.354843	43.486004	2284000	2592000	2008000	740000	999000	7548064
2812	1	45.000004	43.000004	44.000004	45.000004	40.29905	42.799004	2284000	2592000	2008000	740000	999000	7543772
2817	1	45.000004	44.000004	44.000004	45.000004	40.2883	42.506	2400000	2707000	2303000	833000	999000	7549844
2822	1	44.000004	43.000004	44.000004	44.000004	40.196606	42.158	2534000	2707000	2396000	963000	999000	7532544
2828	1	44.000004	43.000004	44.000004	44.000004	40.147785	41.983	2688000	2937000	2770000	1198000	999000	7503024
2833	1	44.000004	43.000004	43.000004	44.000004	39.969036	41.753002	2688000	2937000	2770000	1198000	999000	7505404
2838	1	44.000004	43.000004	43.000004	44.000004	39.82556	41.480003	2841000	3168000	3277000	1345000	999000	7508908
2844	1	43.000004	42.000004	43.000004	44.000004	39.59305	41.33	2937000	3168000	3424000	1561000	999000	7507788
2849	1	43.000004	42.000004	43.000004	44.000004	39.45723	41.218002	3052000	3398000	3798000	1853000	999000	7481140
2854	1	43.000004	42.000004	43.000004	43.000004	39.407124	41.059002	3052000	3398000	3798000	1853000	999000	7483844
2860	1	43.000004	42.000004	43.000004	43.000004	39.30797	40.945004	3052000	3398000	3798000	1853000	999000	7529444
2865	1	43.000004	42.000004	43.000004	43.000004	39.240154	40.835003	3052000	3782000	5471000	1853000	999000	7527776
2870	1	43.000004	42.000004	42.000004	43.000004	39.212852	40.756	3052000	3782000	5471000	1853000	999000	7511468
2876	1	43.000004	41.000004	42.000004	43.000004	39.1363	40.626003	3052000	3782000	5471000	1853000	999000	7505000
2881	1	43.000004	41.000004	42.000004	43.000004	39.07853	40.559002	3052000	3782000	5471000	1853000	999000	7484836
2886	1	43.000004	42.000004	43.000004	44.000004	38.95165	40.603	3052000	3782000	5471000	1853000	999000	7501684
2891	1	43.000004	42.000004	43.000004	43.000004	38.923103	40.686	3052000	3782000	5471000	1853000	999000	7466236
2897	1	43.000004	43.000004	43.000004	43.000004	38.837162	40.628002	3052000	3782000	5471000	1853000	999000	7435332
2902	1	43.000004	42.000004	42.000004	44.000004	38.75207	40.562	3052000	3782000	5471000	1853000	999000	7412032
2907	1	43.000004	42.000004	42.000004	43.000004	38.678818	40.412003	3052000	3782000	5471000	1853000	999000	7506396
2913	1	42.000004	41.000004	42.000004	43.000004	38.646355	40.355003	3052000	3782000	5471000	1853000	999000	7517216
2918	1	42.000004	42.000004	42.000004	43.000004	38.572815	40.195004	3052000	3782000	5471000	1853000	999000	7493992
2923	1	42.000004	41.000004	42.000004	43.000004	38.5675	40.112003	3052000	3782000	5471000	1853000	999000	7508756
2929	1	42.000004	41.000004	42.000004	43.000004	38.574078	40.022003	3052000	3782000	5471000	1853000	999000	7504396
2934	1	42.000004	42.000004	42.000004	42.000004	38.53673	39.933002	3052000	3782000	5471000	1853000	999000	7499568
2939	1	42.000004	42.000004	41.000004	42.000004	38.514248	39.859	3052000	3782000	5471000	1853000	999000	7504824
2945	1	42.000004	41.000004	41.000004	42.000004	38.49266	39.783	3052000	3782000	5471000	1853000	999000	7505304
2950	1	42.000004	41.000004	41.000004	42.000004	38.484203	39.752003	3052000	3782000	5471000	1853000	999000	7478452
2955	1	42.000004	40.0	41.000004	42.000004	38.463345	39.709003	3052000	3782000	5471000	1853000	999000	7473228
2961	1	42.000004	40.0	41.000004	42.000004	38.451973	39.635002	3052000	3782000	5471000	1853000	999000	7472660
2966	1	42.000004	41.000004	41.000004	42.000004	38.41616	39.569	3052000	3782000	5471000	1853000	999000	7469444
2971	1	42.000004	41.000004	42.000004	42.000004	38.374596	39.508003	3052000	3782000	5471000	1853000	999000	7469380
2977	1	42.000004	41.000004	41.000004	42.000004	38.34243	39.462	3052000	3782000	5471000	1853000	999000	7448120
2982	1	42.000004	40.0	41.000004	42.000004	38.294678	39.458	3052000	3782000	5471000	1853000	999000	7497884
2987	1	42.000004	40.0	41.000004	42.000004	38.248833	39.393	3052000	3782000	5471000	1853000	999000	7500260
2993	1	42.000004	40.0	41.000004	42.000004	38.129913	39.352	3052000	3782000	5471000	1853000	999000	7545864
2998	1	42.000004	40.0	41.000004	42.000004	38.103153	39.320004	3052000	3782000	5471000	1853000	999000	7524904
3003	1	42.000004	40.0	41.000004	42.000004	38.090237	39.305	3052000	3782000	5471000	1853000	999000	7499324
3009	1	41.000004	40.0	41.000004	42.000004	38.088737	39.299004	3052000	3782000	5471000	1853000	999000	7487484
3014	1	41.000004	40.0	41.000004	42.000004	38.044487	39.238003	3052000	3782000	5471000	1853000	999000	7492604
3019	1	41.000004	41.000004	41.000004	42.000004	38.00233	39.173	3052000	3782000	5471000	1853000	999000	7487528
3025	1	41.000004	40.0	41.000004	42.000004	37.954567	39.122	3052000	3782000	5471000	1853000	999000	7487060
3030	1	42.000004	41.000004	41.000004	42.000004	37.92591	39.149002	3052000	3782000	5471000	1853000	999000	7473228
3035	1	41.000004	40.0	41.000004	41.000004	37.90029	39.205	3052000	3782000	5471000	1853000	999000	7470052
3041	1	42.000004	40.0	41.000004	42.000004	37.875694	39.15	3052000	3782000	5471000	1853000	999000	7484784
3046	1	41.000004	40.0	41.000004	42.000004	37.87487	39.055	3052000	3782000	5471000	1853000	999000	7482280
3051	1	41.000004	40.0	41.000004	41.000004	37.813667	39.0	3052000	3782000	5471000	1853000	999000	7494992
3057	1	41.000004	40.0	41.000004	42.000004	37.776947	38.962	3052000	3782000	5471000	1853000	999000	7492556
3062	1	41.000004	40.0	41.000004	41.000004	37.698822	38.928	3052000	3782000	5471000	1853000	999000	7470464
3067	1	41.000004	41.000004	41.000004	41.000004	37.6862	38.892002	3052000	3782000	5471000	1853000	999000	7507152
3073	1	41.000004	40.0	40.0	41.000004	37.708157	38.846	3052000	3782000	5471000	1853000	999000	7502560
3078	1	41.000004	41.000004	40.0	41.000004	37.689415	38.800003	3052000	3782000	5471000	1853000	999000	7508632
3083	1	41.000004	40.0	41.000004	42.000004	37.666683	38.863003	3052000	3782000	5471000	1853000	999000	7495972
3088	1	41.000004	40.0	41.000004	42.000004	37.598972	38.949	3052000	3782000	5471000	1853000	999000	7472596
3094	1	41.000004	40.0	41.000004	41.000004	37.55985	38.933002	3052000	3782000	5471000	1853000	999000	7464372
3099	1	41.000004	40.0	40.0	41.000004	37.522293	38.855003	3052000	3782000	5471000	1853000	999000	7490868
3104	1	41.000004	41.000004	40.0	41.000004	37.437202	38.772003	3052000	3782000	5471000	1853000	999000	7489424
3110	1	41.000004	41.000004	40.0	41.000004	37.40454	38.728	3052000	3782000	5471000	1853000	999000	7456932
3115	1	41.000004	40.0	42.000004	41.000004	37.39643	38.678	3052000	3782000	5471000	1853000	999000	7526136
3120	1	41.000004	40.0	41.000004	41.000004	37.350952	38.745003	3052000	3782000	5471000	1853000	999000	7514896
3126	1	41.000004	39.0	40.0	41.000004	37.337036	38.736	3052000	3782000	5471000	1853000	999000	7523128
3131	1	41.000004	40.0	40.0	41.000004	37.33483	38.686	3052000	3782000	5471000	1853000	999000	7513760
3136	1	41.000004	39.0	40.0	41.000004	37.3165	38.588	3052000	3782000	5471000	1853000	999000	7511280
3142	1	41.000004	39.0	40.0	41.000004	37.30018	38.553	3052000	3782000	5471000	1853000	999000	7532508
3147	1	41.000004	40.0	40.0	41.000004	37.23952	38.499	3052000	3782000	5471000	1853000	999000	7530808
3152	1	41.000004	39.0	40.0	41.000004	37.225872	38.47	3052000	3782000	5471000	1853000	999000	7538948
3158	1	41.000004	39.0	40.0	41.000004	37.227116	38.425003	3052000	3782000	5471000	1853000	999000	7529656
3163	1	41.000004	39.0	40.0	41.000004	37.142708	38.362003	3052000	3782000	5471000	1853000	999000	7520024
3168	1	41.000004	39.0	40.0	41.000004	37.113716	38.323	3052000	3782000	5471000	1853000	999000	7498196
3174	1	41.000004	40.0	40.0	41.000004	37.10418	38.33	3052000	3782000	5471000	1853000	999000	7493216
3179	1	40.0	40.0	40.0	41.000004	37.11726	38.298	3052000	3782000	5471000	1853000	999000	7486980
3184	1	41.000004	40.0	40.0	41.000004	37.08783	38.280003	3052000	3782000	5471000	1853000	999000	7489300
3190	0	41.000004	39.0	41.000004	41.000004	37.05675	38.322002	3052000	3782000	5471000	1853000	999000	7524512
3195	0	42.000004	40.0	41.000004	42.000004	37.02574	38.428	3052000	3782000	5471000	1853000	999000	7563044
3200	0	44.000004	43.000004	45.000004	46.000004	36.979706	39.056004	3052000	3782000	5471000	1853000	999000	7336468
3205	0	44.000004	43.000004	44.000004	44.000004	36.942204	39.529003	3052000	3782000	5471000	1853000	999000	7263288
3211	0	63.000004	50.000004	48.000004	47.000004	36.818127	39.919003	3052000	3782000	5471000	1853000	999000	7135308
3216	0	51.000004	47.000004	48.000004	48.000004	36.712166	40.946003	3052000	3782000	5471000	1853000	999000	6986916
3221	0	51.000004	47.000004	48.000004	48.000004	36.648586	42.432003	3052000	3782000	5471000	1853000	999000	6943964
3226	0	53.000004	49.000004	49.000004	49.000004	36.625565	43.213	3052000	3782000	5471000	1853000	999000	6893188
3231	0	59.000004	55.000004	56.000004	52.000004	36.671555	43.606003	3052000	3782000	5471000	1853000	999000	6624160
3237	0	66.0	56.000004	54.000004	54.000004	36.70226	44.142002	3052000	3782000	5471000	1853000	999000	5815956
3242	0	65.0	56.000004	55.000004	54.000004	36.765602	44.818	3052000	3782000	5471000	1853000	999000	5200256
3247	0	65.0	55.000004	54.000004	54.000004	36.82641	45.148003	3052000	3782000	5471000	1853000	999000	4694672
3253	0	60.000004	58.000004	58.000004	54.000004	37.108803	45.326004	3052000	3782000	5471000	1853000	999000	4253096
3258	0	60.000004	57.000004	57.000004	54.000004	37.17234	45.383003	3052000	3782000	5471000	1853000	999000	3908060
3263	0	60.000004	58.000004	58.000004	54.000004	37.438526	45.412003	3052000	3782000	5471000	1853000	999000	3531596
3268	0	61.000004	58.000004	60.000004	55.000004	37.70353	45.500004	3052000	3782000	5471000	1853000	999000	3229292
3274	0	81.00001	65.0	61.000004	58.000004	37.875072	45.722004	3052000	3782000	5471000	1853000	999000	2840204
3279	0	67.0	58.000004	57.000004	57.000004	37.982517	46.425003	3052000	3398000	3798000	1853000	999000	2326348
3284	0	63.000004	56.000004	56.000004	56.000004	38.13964	46.599003	3052000	3398000	3798000	1853000	999000	1751072
3289	0	77.0	75.0	87.00001	69.0	38.237164	47.168003	3052000	3398000	3798000	1853000	999000	1454068
3294	0	81.00001	85.00001	91.00001	74.0	38.296837	49.758003	3052000	3398000	3798000	1853000	999000	2310288
3300	0	81.00001	84.00001	90.00001	76.0	38.441387	52.697002	3052000	3168000	3424000	1853000	999000	3146028
3305	0	84.00001	79.0	90.00001	76.0	38.52812	54.329002	2937000	3168000	3277000	1561000	867000	3146232
3310	0	82.00001	79.0	89.00001	76.0	38.987354	56.017002	2841000	2937000	2770000	1345000	609000	3120404
3315	0	81.00001	78.0	89.00001	75.0	39.384865	56.569004	2841000	2937000	2770000	1345000	609000	3177676
3321	1	79.0	74.0	84.00001	73.0	39.76648	56.811	2688000	2707000	2396000	1198000	489000	3108892
3326	1	77.0	73.0	81.00001	72.0	40.101906	56.714005	2534000	2707000	2303000	963000	403000	3107964
3332	1	76.0	71.0	80.0	71.0	40.653595	56.38	2400000	2592000	2008000	833000	369000	3086524
3337	1	72.0	71.0	74.0	67.0	40.791405	55.766003	2400000	2592000	2008000	833000	369000	3063332
3342	1	69.0	68.0	70.0	65.0	40.96912	54.956	2284000	2457000	1816000	740000	318000	3153404
3347	1	66.0	65.0	68.0	63.000004	41.13972	53.773003	2092000	2342000	1655000	585000	318000	3172844
3353	1	63.000004	63.000004	66.0	62.000004	41.216846	52.666004	1862000	2208000	1462000	480000	369000	3169092
3358	1	62.000004	61.000004	63.000004	60.000004	41.2342	51.858	1862000	2208000	1462000	480000	369000	3162332
3363	1	60.000004	60.000004	62.000004	58.000004	41.11282	50.609	1862000	2208000	1462000	480000	403000	3130404
3368	1	60.000004	60.000004	62.000004	58.000004	41.005928	50.079002	1862000	2208000	1462000	480000	489000	3121584
3374	1	59.000004	59.000004	61.000004	57.000004	40.838757	49.340004	1862000	2208000	1462000	480000	489000	3122796
3379	1	59.000004	58.000004	60.000004	57.000004	40.73984	49.02	1862000	2208000	1462000	480000	489000	3157108
3385	1	59.000004	58.000004	60.000004	57.000004	40.610886	48.758003	1785000	2208000	1462000	388000	609000	3150840
3390	1	58.000004	58.000004	60.000004	57.000004	40.487083	48.602	1785000	2208000	1462000	388000	609000	3127292
3395	1	59.000004	58.000004	60.000004	57.000004	40.3636	48.462	1785000	2208000	1462000	388000	609000	3124516
3401	1	59.000004	58.000004	60.000004	56.000004	40.269096	48.378002	1785000	2208000	1462000	388000	609000	3165328
3406	1	58.000004	57.000004	59.000004	56.000004	40.21239	48.260002	1785000	2208000	1462000	388000	867000	3152308
3411	1	60.000004	59.000004	61.000004	59.000004	40.149456	48.275	1785000	2208000	1462000	388000	867000	3092472
3417	1	61.000004	60.000004	62.000004	59.000004	40.180164	48.845	1785000	2208000	1462000	388000	999000	2959580
3422	1	62.000004	61.000004	63.000004	59.000004	40.207092	49.319004	1785000	2208000	1462000	388000	999000	2934476
3427	1	62.000004	62.000004	64.0	60.000004	40.281734	49.695004	1785000	2208000	1462000	388000	867000	2831040
3433	1	61.000004	60.000004	62.000004	60.000004	40.353394	49.855003	1785000	2208000	1462000	388000	867000	3031644
3438	1	61.000004	60.000004	62.000004	59.000004	40.385258	49.63	1785000	2208000	1462000	388000	999000	2828480
3443	1	60.000004	60.000004	62.000004	58.000004	40.393333	49.465004	1785000	2208000	1462000	388000	999000	2917508
3448	1	60.000004	59.000004	61.000004	59.000004	40.398182	49.273003	1785000	2208000	1462000	388000	999000	2923712
3454	1	61.000004	60.000004	61.000004	59.000004	40.415432	49.120003	1785000	2208000	1462000	388000	999000	3001788
3459	1	61.000004	60.000004	61.000004	59.000004	40.438232	49.086002	1785000	2208000	1462000	388000	999000	2827400
3464	1	59.000004	59.000004	60.000004	57.000004	40.447857	49.089	1785000	2208000	1462000	388000	999000	3092220
3469	1	59.000004	58.000004	60.000004	57.000004	40.452175	48.932003	1785000	2208000	1462000	388000	999000	3078244
3475	1	60.000004	59.000004	60.000004	57.000004	40.39438	48.752003	1862000	2208000	1462000	480000	999000	3079808
3480	1	59.000004	59.000004	61.000004	57.000004	40.377304	48.638	1862000	2208000	1462000	480000	999000	3090908
3485	1	60.000004	58.000004	60.000004	57.000004	40.37486	48.632004	1862000	2208000	1462000	480000	999000	3089088
3491	1	60.000004	59.000004	60.000004	57.000004	40.447487	48.609	1862000	2208000	1462000	480000	999000	3122596
3496	1	60.000004	59.000004	60.000004	58.000004	40.518612	48.533	1862000	2208000	1462000	480000	999000	3136012
3501	1	59.000004	59.000004	60.000004	57.000004	40.605526	48.575	1939000	2208000	1462000	535000	999000	3103376
3507	1	60.000004	59.000004	60.000004	57.000004	40.607822	48.565002	1939000	2208000	1462000	535000	999000	3106752
3512	1	59.000004	59.000004	61.000004	57.000004	40.6092	48.525	2092000	2208000	1462000	585000	999000	3094136
3517	1	60.000004	60.000004	62.000004	58.000004	40.59744	48.513	2188000	2208000	1462000	647000	999000	3102332
3522	1	60.000004	60.000004	62.000004	58.000004	40.583466	48.609	2284000	2208000	1462000	740000	999000	3101268
3528	1	61.000004	60.000004	62.000004	58.000004	40.576675	48.725002	2284000	2208000	1462000	740000	999000	3100348
3533	1	60.000004	60.000004	62.000004	58.000004	40.574924	48.889004	2284000	2208000	1462000	740000	999000	3093936
3538	1	61.000004	61.000004	63.000004	59.000004	40.573246	48.99	2400000	2208000	1462000	833000	999000	3102520
3543	1	63.000004	62.000004	65.0	59.000004	40.59771	49.088	2400000	2208000	1462000	833000	999000	3101064
3549	1	63.000004	62.000004	64.0	59.000004	40.624836	49.153004	2400000	2208000	1462000	833000	999000	3097008
3554	1	61.000004	61.000004	62.000004	58.000004	40.645596	49.173004	2400000	2208000	1462000	833000	999000	3092028
3559	1	61.000004	61.000004	63.000004	59.000004	40.698727	49.245003	2400000	2208000	1462000	833000	999000	3102712
3565	1	62.000004	61.000004	63.000004	59.000004	40.735657	49.313004	2400000	2208000	1462000	833000	999000	3100584
3570	1	61.000004	61.000004	63.000004	59.000004	40.750645	49.313004	2400000	2208000	1462000	833000	999000	3097424
3575	1	52.000004	51.000004	54.000004	53.000004	40.802265	48.818	2534000	2208000	1462000	963000	999000	4138700
3581	1	49.000004	48.000004	49.000004	50.000004	40.833233	47.639004	2688000	2208000	1462000	1198000	999000	7461300
3586	1	47.000004	46.000004	47.000004	47.000004	40.846737	46.279003	2841000	2342000	1655000	1345000	999000	7507972
3591	1	46.000004	46.000004	46.000004	46.000004	40.82967	45.31	2841000	2342000	1655000	1345000	999000	7513512
3597	1	45.000004	44.000004	45.000004	46.000004	40.81943	44.175003	2937000	2457000	1816000	1561000	999000	7507404
3602	1	45.000004	44.000004	45.000004	46.000004	40.734394	43.503002	3052000	2592000	2008000	1853000	999000	7488620
3608	1	45.000004	44.000004	45.000004	45.000004	40.68337	43.208	3052000	2707000	2303000	1853000	999000	7452716
3613	1	45.000004	43.000004	44.000004	45.000004	40.65022	42.818	3052000	2707000	2396000	1853000	999000	7453292
3618	1	44.000004	43.000004	44.000004	44.000004	40.630333	42.502003	3052000	2707000	2396000	1853000	999000	7455932
3623	1	44.000004	43.000004	43.000004	44.000004	40.371998	42.168003	3052000	2937000	2770000	1853000	999000	7456396
3629	1	44.000004	43.000004	44.000004	44.000004	40.19095	42.035004	3052000	3168000	3277000	1853000	999000	7427092
3634	1	44.000004	42.000004	43.000004	44.000004	40.082314	41.858	3052000	3168000	3424000	1853000	999000	7420596
3639	1	44.000004	42.000004	43.000004	44.000004	39.897514	41.660004	3052000	3168000	3424000	1853000	999000	7433196
3645	1	44.000004	42.000004	43.000004	44.000004	39.76907	41.506	3052000	3398000	3798000	1853000	999000	7436964
3650	1	44.000004	42.000004	43.000004	44.000004	39.68568	41.403004	3052000	3398000	3798000	1853000	999000	7511176
3655	1	44.000004	42.000004	44.000004	44.000004	39.615395	41.335003	3052000	3782000	5471000	1853000	999000	7504056
3661	1	43.000004	42.000004	43.000004	44.000004	39.547928	41.228	3052000	3782000	5471000	1853000	999000	7472616
3666	1	43.000004	42.000004	43.000004	43.000004	39.440704	41.103	3052000	3782000	5471000	1853000	999000	7470564
3671	1	43.000004	42.000004	43.000004	44.000004	39.380505	41.019	3052000	3782000	5471000	1853000	999000	7450180
3676	1	43.000004	42.000004	43.000004	44.000004	39.366962	40.956	3052000	3782000	5471000	1853000	999000	7460964
3682	1	43.000004	42.000004	43.000004	43.000004	39.35712	40.835003	3052000	3782000	5471000	1853000	999000	7461628
3687	1	43.000004	41.000004	42.000004	43.000004	39.30519	40.728	3052000	3782000	5471000	1853000	999000	7459036
3692	1	43.000004	42.000004	42.000004	43.000004	39.25746	40.688004	3052000	3782000	5471000	1853000	999000	7431916
3698	1	43.000004	42.000004	43.000004	44.000004	39.199776	40.616	3052000	3782000	5471000	1853000	999000	7489716
3703	1	43.000004	41.000004	43.000004	43.000004	39.16516	40.570004	3052000	3782000	5471000	1853000	999000	7481632
3708	1	43.000004	41.000004	43.000004	43.000004	39.122314	40.483	3052000	3782000	5471000	1853000	999000	7523772
3713	1	43.000004	41.000004	42.000004	43.000004	39.105087	40.372	3052000	3782000	5471000	1853000	999000	7527476
3719	1	42.000004	41.000004	42.000004	43.000004	39.100536	40.319	3052000	3782000	5471000	1853000	999000	7522720
3724	1	43.000004	41.000004	42.000004	43.000004	39.08042	40.242	3052000	3782000	5471000	1853000	999000	7513104
3729	1	43.000004	42.000004	43.000004	43.000004	38.997356	40.188004	3052000	3782000	5471000	1853000	999000	7489748
3735	1	42.000004	41.000004	42.000004	43.000004	38.929207	40.149002	3052000	3782000	5471000	1853000	999000	7485656
3740	1	42.000004	41.000004	42.000004	43.000004	38.85194	40.115	3052000	3782000	5471000	1853000	999000	7500612
3745	1	42.000004	41.000004	42.000004	42.000004	38.822487	40.092003	3052000	3782000	5471000	1853000	999000	7493432
3751	1	42.000004	41.000004	42.000004	42.000004	38.815243	40.010002	3052000	3782000	5471000	1853000	999000	7491784
3756	1	42.000004	41.000004	42.000004	42.000004	38.778378	39.929	3052000	3782000	5471000	1853000	999000	7490396
3761	1	42.000004	41.000004	42.000004	42.000004	38.719574	39.896004	3052000	3782000	5471000	1853000	999000	7463344
3767	1	42.000004	41.000004	41.000004	42.000004	38.67109	39.84	3052000	3782000	5471000	1853000	999000	7469500
3772	1	42.000004	42.000004	42.000004	42.000004	38.63077	39.836002	3052000	3782000	5471000	1853000	999000	7478264
3777	1	42.000004	41.000004	41.000004	42.000004	38.592064	39.786003	3052000	3782000	5471000	1853000	999000	7471156
3783	1	42.000004	41.000004	41.000004	42.000004	38.496574	39.709003	3052000	3782000	5471000	1853000	999000	7467372
3788	1	42.000004	41.000004	42.000004	42.000004	38.4622	39.666	3052000	3782000	5471000	1853000	999000	7447048
3793	1	42.000004	41.000004	41.000004	42.000004	38.437065	39.656002	3052000	3782000	5471000	1853000	999000	7499116
3799	1	42.000004	40.0	41.000004	42.000004	38.421307	39.602	3052000	3782000	5471000	1853000	999000	7502148
3804	1	42.000004	40.0	41.000004	42.000004	38.37798	39.522003	3052000	3782000	5471000	1853000	999000	7499372
3809	1	42.000004	40.0	42.000004	42.000004	38.336777	39.492	3052000	3782000	5471000	1853000	999000	7482572
3814	1	42.000004	41.000004	41.000004	42.000004	38.302517	39.458	3052000	3782000	5471000	1853000	999000	7477084
3820	1	41.000004	41.000004	41.000004	42.000004	38.26963	39.406002	3052000	3782000	5471000	1853000	999000	7475916
3825	1	42.000004	40.0	41.000004	42.000004	38.239567	39.345	3052000	3782000	5471000	1853000	999000	7469752
3830	1	41.000004	40.0	41.000004	42.000004	38.21668	39.319	3052000	3782000	5471000	1853000	999000	7436384
3836	1	42.000004	41.000004	42.000004	42.000004	38.20294	39.265003	3052000	3782000	5471000	1853000	999000	7445880
3841	1	41.000004	40.0	41.000004	42.000004	38.21825	39.218002	3052000	3782000	5471000	1853000	999000	7481440
3846	1	41.000004	40.0	41.000004	42.000004	38.197147	39.188004	3052000	3782000	5471000	1853000	999000	7479396
3852	1	41.000004	40.0	41.000004	42.000004	38.182415	39.143	3052000	3782000	5471000	1853000	999000	7477704
3857	1	41.000004	40.0	41.000004	42.000004	38.127323	39.096	3052000	3782000	5471000	1853000	999000	7472724
3862	1	41.000004	40.0	41.000004	41.000004	38.094265	39.089	3052000	3782000	5471000	1853000	999000	7491380
3868	1	41.000004	40.0	41.000004	42.000004	38.033203	39.048	3052000	3782000	5471000	1853000	999000	7486080
3873	1	41.000004	41.000004	41.000004	41.000004	37.983616	39.003002	3052000	3782000	5471000	1853000	999000	7484460
3878	1	41.000004	40.0	41.000004	42.000004	37.95386	38.948	3052000	3782000	5471000	1853000	999000	7458040
3883	1	41.000004	41.000004	41.000004	41.000004	37.935246	38.942	3052000	3782000	5471000	1853000	999000	7461668
