t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
2640	0	38.0	36.0	37.0	38.0	33.59952	35.096	3052000	3782000	5471000	1853000	999000	7360756
2645	0	37.0	36.0	37.0	38.0	33.598133	35.073	3052000	3782000	5471000	1853000	999000	7357084
2650	0	37.0	36.0	37.0	38.0	33.5968	35.059002	3052000	3782000	5471000	1853000	999000	7370616
2656	0	37.0	36.0	37.0	38.0	33.5838	35.04	3052000	3782000	5471000	1853000	999000	7408056
2661	0	37.0	37.0	37.0	38.0	33.57846	35.003002	3052000	3782000	5471000	1853000	999000	7405760
2666	0	37.0	36.0	37.0	38.0	33.57702	34.976	3052000	3782000	5471000	1853000	999000	7405532
2672	0	37.0	36.0	37.0	38.0	33.564682	34.962	3052000	3782000	5471000	1853000	999000	7410560
2677	0	37.0	36.0	37.0	38.0	33.552837	34.932003	3052000	3782000	5471000	1853000	999000	7414168
2682	0	37.0	36.0	37.0	38.0	33.516083	34.986	3052000	3782000	5471000	1853000	999000	7395912
2688	0	37.0	36.0	37.0	37.0	33.494034	34.985	3052000	3782000	5471000	1853000	999000	7394840
2693	0	37.0	36.0	37.0	38.0	33.4572	34.959003	3052000	3782000	5471000	1853000	999000	7395244
2698	0	37.0	36.0	37.0	38.0	33.421837	34.918003	3052000	3782000	5471000	1853000	999000	7379328
2704	0	37.0	36.0	37.0	38.0	33.401226	34.935	3052000	3782000	5471000	1853000	999000	7408912
2709	0	38.0	36.0	37.0	38.0	33.38886	34.906002	3052000	3782000	5471000	1853000	999000	7404972
2714	0	37.0	36.0	37.0	38.0	33.403294	34.873	3052000	3782000	5471000	1853000	999000	7420796
2720	0	37.0	36.0	37.0	38.0	33.422657	34.842003	3052000	3782000	5471000	1853000	999000	7412892
2725	0	37.0	36.0	37.0	38.0	33.39295	34.809002	3052000	3782000	5471000	1853000	999000	7403636
2730	0	37.0	36.0	37.0	37.0	33.36442	34.792	3052000	3782000	5471000	1853000	999000	7406528
2736	0	37.0	36.0	37.0	37.0	33.3339	34.775	3052000	3782000	5471000	1853000	999000	7406504
2741	0	37.0	36.0	37.0	38.0	33.304596	34.800003	3052000	3782000	5471000	1853000	999000	7399168
2746	0	37.0	36.0	37.0	37.0	33.305393	34.808002	3052000	3782000	5471000	1853000	999000	7392472
2752	0	37.0	36.0	37.0	37.0	33.306156	34.785	3052000	3782000	5471000	1853000	999000	7399704
2757	0	37.0	36.0	36.0	37.0	33.266697	34.769	3052000	3782000	5471000	1853000	999000	7387912
2762	0	37.0	36.0	37.0	37.0	33.228813	34.730003	3052000	3782000	5471000	1853000	999000	7391024
2768	0	37.0	36.0	37.0	38.0	33.199635	34.7	3052000	3782000	5471000	1853000	999000	7395452
2773	0	38.0	36.0	37.0	37.0	33.182125	34.730003	3052000	3782000	5471000	1853000	999000	7403616
2779	0	37.0	36.0	36.0	37.0	33.18542	34.728	3052000	3782000	5471000	1853000	999000	7408448
2784	0	37.0	37.0	36.0	37.0	33.188583	34.693	3052000	3782000	5471000	1853000	999000	7400668
2789	0	37.0	36.0	37.0	38.0	33.201492	34.678	3052000	3782000	5471000	1853000	999000	7401956
2795	0	37.0	36.0	36.0	37.0	33.203064	34.635002	3052000	3782000	5471000	1853000	999000	7401568
2800	0	37.0	36.0	37.0	37.0	33.204563	34.628002	3052000	3782000	5471000	1853000	999000	7410244
2805	0	37.0	36.0	36.0	37.0	33.174828	34.620003	3052000	3782000	5471000	1853000	999000	7412956
2811	0	37.0	35.0	37.0	37.0	33.146275	34.600002	3052000	3782000	5471000	1853000	999000	7428488
2816	0	37.0	37.0	37.0	37.0	33.132515	34.579002	3052000	3782000	5471000	1853000	999000	7427808
2821	0	37.0	36.0	37.0	37.0	33.119297	34.56	3052000	3782000	5471000	1853000	999000	7427900
2827	0	39.0	38.0	40.0	40.0	33.118416	34.599003	3052000	3782000	5471000	1853000	999000	7237260
2832	0	38.0	37.0	38.0	39.0	33.11757	35.056004	3052000	3782000	5471000	1853000	999000	7252940
2837	0	38.0	37.0	38.0	39.0	33.10715	35.223003	3052000	3782000	5471000	1853000	999000	7333112
2842	0	38.0	37.0	38.0	39.0	33.09715	35.432003	3052000	3782000	5471000	1853000	999000	7156572
2848	0	38.0	38.0	39.0	39.0	33.07486	35.459003	3052000	3782000	5471000	1853000	999000	7306480
2853	0	38.0	37.0	38.0	39.0	33.061485	35.480003	3052000	3782000	5471000	1853000	999000	7303936
2858	0	38.0	37.0	38.0	39.0	32.96164	35.443	3052000	3782000	5471000	1853000	999000	7120276
2864	0	38.0	37.0	38.0	39.0	32.901733	35.476	3052000	3782000	5471000	1853000	999000	7095800
2869	0	39.0	37.0	38.0	39.0	32.843983	35.476	3052000	3782000	5471000	1853000	999000	7160532
2874	0	38.0	37.0	38.0	39.0	32.78854	35.5	3052000	3782000	5471000	1853000	999000	7195320
2879	0	38.0	37.0	39.0	39.0	32.78147	35.52	3052000	3782000	5471000	1853000	999000	7311180
2885	0	38.0	37.0	38.0	39.0	32.77723	35.523003	3052000	3782000	5471000	1853000	999000	7173812
2890	0	38.0	37.0	38.0	39.0	32.79091	35.63	3052000	3782000	5471000	1853000	999000	7179080
2896	0	38.0	37.0	38.0	39.0	32.802307	35.649002	3052000	3782000	5471000	1853000	999000	7221364
2901	0	38.0	36.0	37.0	38.0	32.810295	35.618	3052000	3782000	5471000	1853000	999000	7144988
2906	0	37.0	36.0	37.0	38.0	32.749916	35.373	3052000	3782000	5471000	1853000	999000	7152896
2911	0	38.0	37.0	37.0	38.0	32.713688	35.170002	3052000	3782000	5471000	1853000	999000	7308860
2917	0	37.0	36.0	37.0	37.0	32.637104	35.028	3052000	3782000	5471000	1853000	999000	7311832
2922	0	37.0	36.0	37.0	38.0	32.694805	34.975002	3052000	3782000	5471000	1853000	999000	7325824
2927	0	37.0	36.0	37.0	38.0	32.729427	34.890003	3052000	3782000	5471000	1853000	999000	7319216
2933	0	37.0	36.0	36.0	37.0	32.75747	34.800003	3052000	3782000	5471000	1853000	999000	7325260
2938	0	37.0	36.0	37.0	37.0	32.78439	34.742	3052000	3782000	5471000	1853000	999000	7313944
2944	0	37.0	36.0	37.0	37.0	32.808186	34.72	3052000	3782000	5471000	1853000	999000	7299356
2949	0	37.0	36.0	36.0	37.0	32.822464	34.659	3052000	3782000	5471000	1853000	999000	7328064
2954	0	37.0	37.0	37.0	37.0	32.863518	34.596	3052000	3782000	5471000	1853000	999000	7322588
2960	0	37.0	36.0	37.0	38.0	32.90293	34.569	3052000	3782000	5471000	1853000	999000	7366192
2965	0	37.0	35.0	36.0	37.0	32.88287	34.588	3052000	3782000	5471000	1853000	999000	7372084
2970	0	37.0	36.0	36.0	37.0	32.86361	34.533	3052000	3782000	5471000	1853000	999000	7365296
2976	0	37.0	35.0	36.0	37.0	32.85423	34.49	3052000	3782000	5471000	1853000	999000	7366332
2981	0	37.0	36.0	36.0	37.0	32.845222	34.463	3052000	3782000	5471000	1853000	999000	7359212
2987	0	37.0	35.0	36.0	37.0	32.842323	34.445004	3052000	3782000	5471000	1853000	999000	7363480
2992	0	37.0	35.0	36.0	37.0	32.85422	34.422	3052000	3782000	5471000	1853000	999000	7361576
2997	0	37.0	36.0	37.0	37.0	32.862404	34.41	3052000	3782000	5471000	1853000	999000	7363868
3003	0	37.0	35.0	37.0	37.0	32.865368	34.386	3052000	3782000	5471000	1853000	999000	7404652
3008	0	37.0	36.0	36.0	37.0	32.86715	34.372	3052000	3782000	5471000	1853000	999000	7404420
3013	0	37.0	35.0	36.0	37.0	32.850864	34.339	3052000	3782000	5471000	1853000	999000	7407712
3018	0	37.0	35.0	36.0	37.0	32.840454	34.322002	3052000	3782000	5471000	1853000	999000	7411656
3024	0	37.0	35.0	36.0	37.0	32.825302	34.309002	3052000	3782000	5471000	1853000	999000	7410164
3029	0	37.0	35.0	36.0	37.0	32.81621	34.305	3052000	3782000	5471000	1853000	999000	7407688
3034	0	37.0	35.0	36.0	37.0	32.81083	34.302002	3052000	3782000	5471000	1853000	999000	7415320
3040	0	37.0	35.0	36.0	37.0	32.807602	34.289	3052000	3782000	5471000	1853000	999000	7408304
3045	0	37.0	35.0	36.0	37.0	32.82869	34.275	3052000	3782000	5471000	1853000	999000	7415436
3050	0	37.0	35.0	36.0	37.0	32.832455	34.249	3052000	3782000	5471000	1853000	999000	7407512
3056	0	37.0	35.0	36.0	37.0	32.831867	34.280003	3052000	3782000	5471000	1853000	999000	7410820
3061	0	37.0	35.0	36.0	37.0	32.807896	34.306	3052000	3782000	5471000	1853000	999000	7413656
3066	0	37.0	36.0	37.0	37.0	32.800774	34.288002	3052000	3782000	5471000	1853000	999000	7412824
3071	0	37.0	36.0	37.0	37.0	32.793934	34.395	3052000	3782000	5471000	1853000	999000	7411792
3077	0	37.0	35.0	36.0	37.0	32.7869	34.399002	3052000	3782000	5471000	1853000	999000	7408588
3082	0	37.0	35.0	36.0	37.0	32.78015	34.415	3052000	3782000	5471000	1853000	999000	7375396
3088	0	37.0	36.0	37.0	37.0	32.750195	34.385002	3052000	3782000	5471000	1853000	999000	7372900
3093	0	37.0	35.0	36.0	37.0	32.72144	34.405003	3052000	3782000	5471000	1853000	999000	7361636
3098	0	37.0	36.0	36.0	37.0	32.673367	34.36	3052000	3782000	5471000	1853000	999000	7353928
3103	0	37.0	36.0	36.0	37.0	32.64452	34.376003	3052000	3782000	5471000	1853000	999000	7380796
3109	0	37.0	35.0	36.0	37.0	32.634727	34.345	3052000	3782000	5471000	1853000	999000	7381964
3114	0	37.0	35.0	36.0	37.0	32.625328	34.298	3052000	3782000	5471000	1853000	999000	7382608
3120	0	37.0	35.0	36.0	37.0	32.634743	34.269	3052000	3782000	5471000	1853000	999000	7378548
3125	0	37.0	35.0	37.0	37.0	32.640392	34.222	3052000	3782000	5471000	1853000	999000	7373612
3130	0	37.0	35.0	36.0	37.0	32.6305	34.222	3052000	3782000	5471000	1853000	999000	7370444
3135	0	37.0	35.0	36.0	37.0	32.603615	34.206	3052000	3782000	5471000	1853000	999000	7374436
3141	0	37.0	36.0	36.0	37.0	32.5835	34.185	3052000	3782000	5471000	1853000	999000	7391244
3146	0	37.0	35.0	36.0	37.0	32.60029	34.170002	3052000	3782000	5471000	1853000	999000	7394304
3151	0	37.0	35.0	36.0	37.0	32.616405	34.203003	3052000	3782000	5471000	1853000	999000	7372740
3157	0	37.0	35.0	36.0	37.0	32.62754	34.2	3052000	3782000	5471000	1853000	999000	7364108
3162	0	37.0	35.0	36.0	37.0	32.61468	34.190002	3052000	3782000	5471000	1853000	999000	7367992
3167	0	37.0	35.0	36.0	37.0	32.606968	34.188	3052000	3782000	5471000	1853000	999000	7368640
3173	0	37.0	35.0	36.0	37.0	32.595825	34.173	3052000	3782000	5471000	1853000	999000	7365116
3178	0	37.0	36.0	36.0	37.0	32.58513	34.159	3052000	3782000	5471000	1853000	999000	7368228
3184	0	37.0	35.0	36.0	37.0	32.5706	34.153	3052000	3782000	5471000	1853000	999000	7365012
3189	0	37.0	35.0	36.0	37.0	32.561882	34.143	3052000	3782000	5471000	1853000	999000	7353500
3194	0	37.0	35.0	36.0	37.0	32.55265	34.222	3052000	3782000	5471000	1853000	999000	7355000
3200	0	37.0	35.0	36.0	37.0	32.543793	34.209003	3052000	3782000	5471000	1853000	999000	7352432
3205	0	37.0	35.0	36.0	37.0	32.54439	34.190002	3052000	3782000	5471000	1853000	999000	7386276
3210	0	37.0	36.0	36.0	37.0	32.54475	34.190002	3052000	3782000	5471000	1853000	999000	7381556
3216	0	37.0	35.0	36.0	37.0	32.542774	34.148003	3052000	3782000	5471000	1853000	999000	7382516
3221	0	37.0	35.0	36.0	37.0	32.585514	34.11	3052000	3782000	5471000	1853000	999000	7381072
3226	0	37.0	35.0	36.0	37.0	32.59513	34.105003	3052000	3782000	5471000	1853000	999000	7392972
3231	0	37.0	36.0	37.0	38.0	32.587635	34.173	3052000	3782000	5471000	1853000	999000	7402692
3237	0	37.0	35.0	36.0	37.0	32.58458	34.246002	3052000	3782000	5471000	1853000	999000	7403452
3242	0	37.0	35.0	36.0	37.0	32.58275	34.219	3052000	3782000	5471000	1853000	999000	7401104
3247	0	37.0	35.0	36.0	37.0	32.56928	34.192	3052000	3782000	5471000	1853000	999000	7398324
3253	0	37.0	35.0	36.0	37.0	32.532837	34.119003	3052000	3782000	5471000	1853000	999000	7397828
3258	0	36.0	35.0	36.0	37.0	32.515827	34.082	3052000	3782000	5471000	1853000	999000	7397908
3263	0	37.0	35.0	36.0	37.0	32.494637	34.125	3052000	3782000	5471000	1853000	999000	7410700
3269	0	37.0	35.0	36.0	37.0	32.481926	34.125	3052000	3782000	5471000	1853000	999000	7407464
3274	0	36.0	36.0	36.0	37.0	32.45302	34.085003	3052000	3782000	5471000	1853000	999000	7407312
3279	0	37.0	35.0	36.0	37.0	32.43567	34.043003	3052000	3782000	5471000	1853000	999000	7385008
3284	0	37.0	35.0	36.0	37.0	32.403576	34.093002	3052000	3782000	5471000	1853000	999000	7388204
3290	0	37.0	35.0	36.0	37.0	32.40947	34.086002	3052000	3782000	5471000	1853000	999000	7379524
3295	0	36.0	35.0	36.0	37.0	32.42184	34.052002	3052000	3782000	5471000	1853000	999000	7385360
3300	0	36.0	35.0	36.0	37.0	32.429268	34.030003	3052000	3782000	5471000	1853000	999000	7375172
3306	0	36.0	35.0	36.0	36.0	32.4115	33.998	3052000	3782000	5471000	1853000	999000	7382300
3311	0	37.0	36.0	36.0	37.0	32.395096	33.992	3052000	3782000	5471000	1853000	999000	7365944
3316	0	37.0	35.0	36.0	37.0	32.387653	34.099003	3052000	3782000	5471000	1853000	999000	7383656
3321	0	37.0	35.0	36.0	37.0	32.412804	34.112003	3052000	3782000	5471000	1853000	999000	7405444
3327	0	37.0	35.0	36.0	37.0	32.433983	34.058002	3052000	3782000	5471000	1853000	999000	7413220
3332	0	37.0	35.0	36.0	37.0	32.44669	34.035	3052000	3782000	5471000	1853000	999000	7410440
3337	0	37.0	35.0	36.0	37.0	32.425552	34.056	3052000	3782000	5471000	1853000	999000	7399924
3343	0	37.0	35.0	37.0	37.0	32.412872	34.012	3052000	3782000	5471000	1853000	999000	7403264
3348	0	37.0	35.0	36.0	37.0	32.41578	33.986	3052000	3782000	5471000	1853000	999000	7401836
3353	0	37.0	35.0	36.0	37.0	32.418568	33.960003	3052000	3782000	5471000	1853000	999000	7399804
3359	0	36.0	35.0	36.0	37.0	32.40378	33.938	3052000	3782000	5471000	1853000	999000	7404420
3364	0	36.0	35.0	36.0	37.0	32.394913	33.909	3052000	3782000	5471000	1853000	999000	7395804
3369	0	37.0	35.0	36.0	37.0	32.37203	33.899002	3052000	3782000	5471000	1853000	999000	7398340
3375	0	37.0	36.0	36.0	37.0	32.35006	33.875	3052000	3782000	5471000	1853000	999000	7402644
3380	0	36.0	36.0	36.0	36.0	32.33932	33.862003	3052000	3782000	5471000	1853000	999000	7404372
3385	0	36.0	35.0	36.0	37.0	32.332882	33.858	3052000	3782000	5471000	1853000	999000	7397572
3391	0	37.0	35.0	36.0	37.0	32.365753	33.849003	3052000	3782000	5471000	1853000	999000	7404752
3396	0	37.0	35.0	36.0	36.0	32.368484	33.846	3052000	3782000	5471000	1853000	999000	7406796
3401	0	36.0	36.0	36.0	36.0	32.364014	33.835003	3052000	3782000	5471000	1853000	999000	7403048
3407	0	37.0	35.0	36.0	37.0	32.343227	33.836002	3052000	3782000	5471000	1853000	999000	7401596
3412	0	36.0	35.0	36.0	37.0	32.323277	33.839	3052000	3782000	5471000	1853000	999000	7398196
3417	0	36.0	35.0	36.0	36.0	32.32519	33.826	3052000	3782000	5471000	1853000	999000	7409864
3423	0	36.0	35.0	36.0	36.0	32.335197	33.872	3052000	3782000	5471000	1853000	999000	7387472
3428	0	37.0	35.0	36.0	36.0	32.341198	33.892002	3052000	3782000	5471000	1853000	999000	7394128
3433	0	36.0	35.0	35.0	36.0	32.34309	33.875	3052000	3782000	5471000	1853000	999000	7396704
3439	0	36.0	35.0	36.0	37.0	32.344913	33.852	3052000	3782000	5471000	1853000	999000	7391068
3444	0	36.0	35.0	36.0	37.0	32.330463	33.832	3052000	3782000	5471000	1853000	999000	7388976
3449	0	36.0	35.0	36.0	37.0	32.32179	33.799	3052000	3782000	5471000	1853000	999000	7388712
3455	0	36.0	36.0	36.0	36.0	32.321304	33.778	3052000	3782000	5471000	1853000	999000	7411328
3460	0	36.0	35.0	36.0	37.0	32.320843	33.77	3052000	3782000	5471000	1853000	999000	7421408
3465	0	37.0	35.0	36.0	37.0	32.319107	33.779003	3052000	3782000	5471000	1853000	999000	7425452
3471	0	37.0	36.0	36.0	37.0	32.317448	33.919003	3052000	3782000	5471000	1853000	999000	7408868
3476	0	36.0	35.0	36.0	36.0	32.32282	33.906002	3052000	3782000	5471000	1853000	999000	7409932
3481	0	36.0	35.0	36.0	37.0	32.327972	33.846	3052000	3782000	5471000	1853000	999000	7414208
3487	0	36.0	35.0	36.0	36.0	32.316605	33.806	3052000	3782000	5471000	1853000	999000	7410164
3492	0	36.0	35.0	36.0	36.0	32.305687	33.756	3052000	3782000	5471000	1853000	999000	7407500
3497	0	36.0	35.0	36.0	37.0	32.262608	33.739002	3052000	3782000	5471000	1853000	999000	7407200
3503	0	36.0	35.0	36.0	37.0	32.236763	33.716003	3052000	3782000	5471000	1853000	999000	7411228
3508	0	36.0	35.0	35.0	36.0	32.20106	33.702003	3052000	3782000	5471000	1853000	999000	7408932
3513	0	36.0	35.0	36.0	37.0	32.17977	33.809002	3052000	3782000	5471000	1853000	999000	7355296
3519	0	36.0	35.0	36.0	36.0	32.179848	33.829002	3052000	3782000	5471000	1853000	999000	7355288
3524	0	36.0	35.0	35.0	37.0	32.178967	33.805	3052000	3782000	5471000	1853000	999000	7367364
3529	0	36.0	35.0	36.0	36.0	32.17844	33.780003	3052000	3782000	5471000	1853000	999000	7368956
3535	0	36.0	35.0	36.0	37.0	32.148357	33.736	3052000	3782000	5471000	1853000	999000	7373816
3540	0	36.0	35.0	36.0	37.0	32.130306	33.788002	3052000	3782000	5471000	1853000	999000	7362488
3545	0	36.0	35.0	36.0	36.0	32.151638	33.779003	3052000	3782000	5471000	1853000	999000	7360068
3550	0	36.0	35.0	36.0	36.0	32.17338	33.755	3052000	3782000	5471000	1853000	999000	7380748
3556	0	36.0	36.0	35.0	36.0	32.163452	33.710003	3052000	3782000	5471000	1853000	999000	7378188
3561	0	36.0	35.0	36.0	36.0	32.153923	33.678	3052000	3782000	5471000	1853000	999000	7380748
3566	0	36.0	35.0	35.0	36.0	32.15638	33.658	3052000	3782000	5471000	1853000	999000	7379128
3572	0	37.0	35.0	36.0	37.0	32.158745	33.636	3052000	3782000	5471000	1853000	999000	7379540
3577	0	36.0	36.0	36.0	37.0	32.145096	33.635002	3052000	3782000	5471000	1853000	999000	7396716
3582	0	36.0	35.0	36.0	36.0	32.13691	33.658	3052000	3782000	5471000	1853000	999000	7396864
3588	0	36.0	35.0	36.0	37.0	32.139626	33.649002	3052000	3782000	5471000	1853000	999000	7400176
3593	0	36.0	35.0	36.0	37.0	32.14126	33.712	3052000	3782000	5471000	1853000	999000	7384932
3598	0	36.0	36.0	36.0	36.0	32.17193	33.769	3052000	3782000	5471000	1853000	999000	7377960
3604	0	36.0	35.0	36.0	36.0	32.190334	33.736	3052000	3782000	5471000	1853000	999000	7379412
3609	0	36.0	35.0	35.0	36.0	32.187927	33.690002	3052000	3782000	5471000	1853000	999000	7379260
3614	0	36.0	35.0	35.0	36.0	32.185616	33.65	3052000	3782000	5471000	1853000	999000	7381340
3620	0	36.0	35.0	36.0	36.0	32.15867	33.615	3052000	3782000	5471000	1853000	999000	7379880
3625	0	36.0	35.0	35.0	36.0	32.1425	33.576	3052000	3782000	5471000	1853000	999000	7376552
3630	0	36.0	36.0	36.0	36.0	32.114143	33.563	3052000	3782000	5471000	1853000	999000	7377840
3636	0	36.0	35.0	35.0	36.0	32.086918	33.548	3052000	3782000	5471000	1853000	999000	7372628
3641	0	36.0	35.0	36.0	37.0	32.06264	33.592003	3052000	3782000	5471000	1853000	999000	7369640
3646	0	36.0	35.0	35.0	36.0	32.06458	33.652	3052000	3782000	5471000	1853000	999000	7382984
3652	0	36.0	35.0	36.0	36.0	32.066437	33.615	3052000	3782000	5471000	1853000	999000	7384256
3657	0	36.0	35.0	36.0	37.0	32.080555	33.582	3052000	3782000	5471000	1853000	999000	7382792
3662	0	36.0	35.0	36.0	36.0	32.08077	33.619003	3052000	3782000	5471000	1853000	999000	7378392
3668	0	36.0	35.0	36.0	36.0	32.080894	33.595	3052000	3782000	5471000	1853000	999000	7379204
3673	0	36.0	36.0	36.0	36.0	32.067707	33.582	3052000	3782000	5471000	1853000	999000	7379420
3678	0	36.0	35.0	36.0	36.0	32.055046	33.556	3052000	3782000	5471000	1853000	999000	7380124
3683	0	37.0	35.0	36.0	37.0	32.03746	33.633003	3052000	3782000	5471000	1853000	999000	7390808
3689	0	37.0	35.0	36.0	37.0	32.02691	33.79	3052000	3782000	5471000	1853000	999000	7395392
3694	0	36.0	35.0	36.0	36.0	32.042793	33.762	3052000	3782000	5471000	1853000	999000	7387848
3700	0	36.0	35.0	36.0	36.0	32.058044	33.688	3052000	3782000	5471000	1853000	999000	7389644
3705	0	36.0	35.0	36.0	36.0	32.05686	33.63	3052000	3782000	5471000	1853000	999000	7386092
3710	0	36.0	35.0	35.0	36.0	32.056152	33.568	3052000	3782000	5471000	1853000	999000	7388104
3716	0	36.0	35.0	36.0	36.0	32.0188	33.522003	3052000	3782000	5471000	1853000	999000	7386896
3721	0	36.0	35.0	36.0	36.0	31.982935	33.542	3052000	3782000	5471000	1853000	999000	7361508
3726	0	36.0	36.0	35.0	36.0	31.960533	33.579002	3052000	3782000	5471000	1853000	999000	7363124
3732	0	36.0	36.0	36.0	36.0	31.939026	33.603	3052000	3782000	5471000	1853000	999000	7357792
3737	0	36.0	36.0	35.0	36.0	31.930443	33.612003	3052000	3782000	5471000	1853000	999000	7364808
3742	0	36.0	36.0	36.0	36.0	31.922205	33.566	3052000	3782000	5471000	1853000	999000	7371376
3747	0	36.0	35.0	35.0	36.0	31.919477	33.530003	3052000	3782000	5471000	1853000	999000	7365368
3753	0	36.0	35.0	35.0	36.0	31.916864	33.492	3052000	3782000	5471000	1853000	999000	7367732
3758	0	36.0	36.0	35.0	36.0	31.92776	33.462	3052000	3782000	5471000	1853000	999000	7375228
3763	0	36.0	35.0	36.0	37.0	31.938221	33.455	3052000	3782000	5471000	1853000	999000	7365200
3769	0	36.0	35.0	36.0	36.0	31.949392	33.45	3052000	3782000	5471000	1853000	999000	7361976
3774	0	36.0	36.0	35.0	36.0	31.96012	33.433002	3052000	3782000	5471000	1853000	999000	7375088
3779	0	36.0	35.0	35.0	36.0	31.958036	33.420002	3052000	3782000	5471000	1853000	999000	7389960
3785	0	36.0	35.0	35.0	36.0	31.956041	33.398003	3052000	3782000	5471000	1853000	999000	7397900
3790	0	36.0	35.0	35.0	36.0	31.95904	33.385002	3052000	3782000	5471000	1853000	999000	7396832
3795	0	36.0	35.0	36.0	36.0	31.947037	33.372	3052000	3782000	5471000	1853000	999000	7394172
3801	0	36.0	34.0	35.0	36.0	31.939837	33.366	3052000	3782000	5471000	1853000	999000	7393428
3806	0	36.0	34.0	35.0	36.0	31.928453	33.346	3052000	3782000	5471000	1853000	999000	7413968
3811	0	36.0	34.0	35.0	36.0	31.914083	33.332	3052000	3782000	5471000	1853000	999000	7416152
3817	0	36.0	34.0	35.0	36.0	31.906998	33.322002	3052000	3782000	5471000	1853000	999000	7414532
3822	0	36.0	35.0	35.0	36.0	31.893217	33.313	3052000	3782000	5471000	1853000	999000	7411820
3827	0	36.0	34.0	35.0	36.0	31.886095	33.31	3052000	3782000	5471000	1853000	999000	7414308
3833	0	36.0	34.0	35.0	36.0	31.87926	33.300003	3052000	3782000	5471000	1853000	999000	7409024
3838	0	36.0	34.0	35.0	36.0	31.86165	33.298	3052000	3782000	5471000	1853000	999000	7406300
3843	0	36.0	35.0	36.0	36.0	31.851084	33.29	3052000	3782000	5471000	1853000	999000	7407700
3849	0	36.0	34.0	35.0	36.0	31.844946	33.272003	3052000	3782000	5471000	1853000	999000	7406548
3854	0	36.0	34.0	35.0	36.0	31.839052	33.348003	3052000	3782000	5471000	1853000	999000	7397680
3859	0	36.0	35.0	35.0	36.0	31.845467	33.34	3052000	3782000	5471000	1853000	999000	7398604
3864	0	36.0	36.0	35.0	36.0	31.849314	33.308002	3052000	3782000	5471000	1853000	999000	7397488
3870	0	36.0	36.0	35.0	36.0	31.835068	33.273003	3052000	3782000	5471000	1853000	999000	7391088
3875	0	36.0	34.0	35.0	36.0	31.821392	33.249	3052000	3782000	5471000	1853000	999000	7390576
3881	0	36.0	34.0	35.0	36.0	31.79142	33.24	3052000	3782000	5471000	1853000	999000	7387836
3886	0	36.0	34.0	35.0	36.0	31.773436	33.229	3052000	3782000	5471000	1853000	999000	7391272
3891	0	36.0	34.0	35.0	36.0	31.792835	33.222	3052000	3782000	5471000	1853000	999000	7398200
3896	0	36.0	34.0	36.0	36.0	31.812044	33.203003	3052000	3782000	5471000	1853000	999000	7394204
3902	0	36.0	35.0	36.0	37.0	31.81931	33.49	3052000	3782000	5471000	1853000	999000	7307580
3907	0	36.0	35.0	35.0	36.0	31.834154	33.606003	3052000	3782000	5471000	1853000	999000	7312912
3912	0	36.0	34.0	35.0	36.0	31.848404	33.582	3052000	3782000	5471000	1853000	999000	7336468
3918	0	36.0	34.0	35.0	36.0	31.825756	33.49	3052000	3782000	5471000	1853000	999000	7343528
3923	0	36.0	34.0	35.0	36.0	31.774767	33.428	3052000	3782000	5471000	1853000	999000	7353544
3928	0	36.0	34.0	35.0	36.0	31.744173	33.338	3052000	3782000	5471000	1853000	999000	7347016
3934	0	36.0	36.0	35.0	36.0	31.740501	33.41	3052000	3782000	5471000	1853000	999000	7326180
3939	0	36.0	34.0	35.0	36.0	31.736979	33.448	3052000	3782000	5471000	1853000	999000	7340792
3944	0	36.0	34.0	35.0	36.0	31.707026	33.419003	3052000	3782000	5471000	1853000	999000	7338344
3950	0	36.0	34.0	35.0	36.0	31.689053	33.339	3052000	3782000	5471000	1853000	999000	7337076
3955	0	36.0	35.0	35.0	36.0	31.665396	33.386	3052000	3782000	5471000	1853000	999000	7356984
3960	0	36.0	34.0	35.0	36.0	31.642689	33.396	3052000	3782000	5471000	1853000	999000	7364452
3966	0	36.0	34.0	35.0	36.0	31.669056	33.355003	3052000	3782000	5471000	1853000	999000	7371724
3971	0	36.0	36.0	35.0	36.0	31.684877	33.296	3052000	3782000	5471000	1853000	999000	7386360
3976	0	36.0	34.0	35.0	36.0	31.7	33.230003	3052000	3782000	5471000	1853000	999000	7376624
3982	0	36.0	34.0	35.0	36.0	31.729197	33.188	3052000	3782000	5471000	1853000	999000	7387060
3987	0	35.0	34.0	35.0	36.0	31.755083	33.166	3052000	3782000	5471000	1853000	999000	7383080
3992	0	36.0	34.0	35.0	36.0	31.779936	33.175003	3052000	3782000	5471000	1853000	999000	7383128
3998	0	36.0	34.0	35.0	36.0	31.77237	33.153	3052000	3782000	5471000	1853000	999000	7385004
4003	0	36.0	35.0	35.0	36.0	31.765106	33.13	3052000	3782000	5471000	1853000	999000	7380984
4008	0	36.0	35.0	35.0	36.0	31.752079	33.126003	3052000	3782000	5471000	1853000	999000	7376760
4014	0	36.0	34.0	35.0	36.0	31.739574	33.11	3052000	3782000	5471000	1853000	999000	7371956
4019	0	36.0	34.0	35.0	36.0	31.742384	33.103	3052000	3782000	5471000	1853000	999000	7380488
